COD_DISTRIBUIDORA,COD_PRODUCTO,DESC_PRODUCTO,COD_EAN,NOM_PROVEEDOR,FACTOR_UNI_MIN,FACTOR_UNI_MAX
1000019463,8817004,PLUSBELLE JABON LIQ HUMECT.NAT. 12 X 400 ML-DESCONT,N/A,ALICORP SAA,12,12
1000018352,8817005,PLUSBELLE JABON LIQ RENOV. DIAR. 12 X 400 ML-DESCONT,N/A,ALICORP SAA,12,12
1000012434,10000007,BONIF. PAT DETERGENTE LIMON X 140 GR,N/A,ALICORP SAA,60,60
1000007598,10000013,BONIF SAP LEJIA ORIGINAL X790 ML,N/A,ALICORP SAA,15,15
1000007747,10100468,SAP BETUN NEGRO N.2 24 X 12 X 22 ML - DESCONT,N/A,ALICORP SAA,288,288
1000028794,10100471,BETUN SAP NEGRO N.4 12X12X88 ML,N/A,ALICORP SAA,12,12
1000028136,10100513,SAP BETUN NEGRO N.4 12 X 100 ML-DESCONT,N/A,ALICORP SAA,12,12
1000012354,10200000,AMOR TOALLITA PIEL SENSIBLE 2 X 12 X 20 UNID - DESCONT,N/A,ALICORP SAA,24,24
1000011384,10200214,SAP CERA PASTA AMARILLA 36 X 300 ML-DESCONT,N/A,ALICORP SAA,36,36
1000018378,10200215,SAP CERA PASTA ROJO 36 X 300 ML-DESCONT,N/A,ALICORP SAA,36,36
30003984,10200216,SAP CERA PASTA NEUTRAL 36X300 ML - DESCONT,N/A,ALICORP SAA,36,36
1000007926,10500000,SAP SPRAY LAVANDA 12 X 360 ML - DESCONT,N/A,ALICORP SAA,12,12
1000004065,10500001,SAP SPRAY POTPURRI 12 X 360 ML-DESCONT,N/A,ALICORP SAA,12,12
1000029956,10500002,SPRAY SAP BOUQ. DE JAZMIN 12X360 ML,N/A,ALICORP SAA,12,12
1000007670,10500003,SPRAY SAP JARDIN DE ROSAS 12X360 ML,N/A,ALICORP SAA,12,12
1000020099,10500004,SAP SPRAY FRUTAS FRESCAS 12 X 360 ML-DESCONT,N/A,ALICORP SAA,12,12
1000018636,10500008,SAP SPRAY ARRULLOS DE BEBE 12 X 360 ML-DESCONT,N/A,ALICORP SAA,12,12
1000028760,10500009,SAP SPRAY ANTITABACO 12 X 360 ML-DESCONT,N/A,ALICORP SAA,12,12
1000012341,10600107,SAP WC POWER MAX NEGRO FRASCO 12 X 750 ML-DESCONT,N/A,ALICORP SAA,12,12
1000007527,10700178,SAP DESINF. PINO GALON 4 X 5 LT-DESCONT,N/A,ALICORP SAA,4,4
1000020428,10700184,DESINF SAP PINO 4X3785 ML,N/A,ALICORP SAA,4,4
1000018310,10800002,SAP MATA CUCARACHA 12 X 360 ML - DESCONT,N/A,ALICORP SAA,12,12
1000008730,10800005,SAP MATA MOSCAS 12 X 360 ML-DESCONT,N/A,ALICORP SAA,12,12
1000028588,10800008,SAP MATA PULGAS 12 X 360 ML-DESCONT,N/A,ALICORP SAA,12,12
1000019371,10800011,SAP MATA ARA?A 12 X 360 ML- DESCONT,N/A,ALICORP SAA,12,12
1000008184,10800134,SAP MATA TODO 12 X 360 ML - DESCONT,N/A,ALICORP SAA,12,12
1000018850,10900003,VT REPELENTE SP 12 X 160 ML-DESCONT,N/A,ALICORP SAA,12,12
1000018865,11100032,SAP LIMPIATODO FLORAL 12 X 900 ML-DESCONT,N/A,ALICORP SAA,12,12
1000028578,11100288,SAP LIMPIATODO LAVANDA 24 X 450 ML - DESCONT,N/A,ALICORP SAA,24,24
1000012343,11100329,SAP LIMPIATODO LAVANDA 24 X 250 ML-DESCONT,N/A,ALICORP SAA,24,24
1000011855,11100330,SAP LIMPIATODO FLORAL 24 X 250 ML-DESCONT,N/A,ALICORP SAA,24,24
1000012286,11100331,SAP LIMPIATODO ROSAS 24 X 250 ML - DESCONT,N/A,ALICORP SAA,24,24
1000004065,11100332,SAP LIMPIATODO ORQUIDEA 24 X 250 ML - DESCONT,N/A,ALICORP SAA,24,24
1000001852,11100333,SAP LIMPIATODO MANZANA 24 X 250 ML - DESCONT,N/A,ALICORP SAA,24,24
1000016707,11100334,SAP LIMPIATODO LIMON 24 X 250 ML - DESCONT,N/A,ALICORP SAA,24,24
1000028575,11100335,SAP LIMPIATODO AB MARINO 24 X 250 ML - DESCONT,N/A,ALICORP SAA,24,24
1000028458,11100336,SAP LIMPIATODO BEBE 24 X 250 ML-DESCONT,N/A,ALICORP SAA,24,24
1000018636,11100367,LIMPTODO SAP FLORAL DP 24X500 ML - DESCONT,N/A,ALICORP SAA,24,24
1000009913,11100373,SAP LIMPIATODO LIMON 4 X 3785 ML - DESCONT,N/A,ALICORP SAA,4,4
1000024730,11100374,SAP LIMPIATODO BEBE 4 X 3785 ML - DESCONT,N/A,ALICORP SAA,4,4
1000029670,11100375,SAP LIMPIATODO LAVANDA 12 X 900 ML-DESCONT,N/A,ALICORP SAA,12,12
1000008730,11100379,SAP LIMPIATODO ORQUIDEA 12 X 900 ML-DESCONT,N/A,ALICORP SAA,12,12
1000018378,11100391,LIMPTODO SAP ROSAS 4X3785 ML,N/A,ALICORP SAA,4,4
1000004314,11100393,LIMPTODO SAP PINO 12X900 ML,N/A,ALICORP SAA,12,12
1000018861,11100397,SAP LIMPIATODO LAVANDA 4 X 3785 ML - DESCONT,N/A,ALICORP SAA,4,4
1000028588,11100398,SAP LIMPIATODO FLORAL 4 X 3785 ML - DESCONT,N/A,ALICORP SAA,4,4
1000028136,11100399,SAP LIMPIATODO LAVANDA 4 X 5 LT - DESCONT,N/A,ALICORP SAA,4,4
1000007672,11100401,SAP LIMPIATODO BEBE 4 X 5 LT-DESCONT,N/A,ALICORP SAA,4,4
1000028760,11100402,SAP LIMPIATODO LIMON 4 X 5 LT-DESCONT,N/A,ALICORP SAA,4,4
1000028794,11100403,SAP LIMPIATODO ROSAS 4 X 5 LT-DESCONT,N/A,ALICORP SAA,4,4
30003902,11200291,SAP SACASARRO FCO 12 X 500 ML-DESCONT,N/A,ALICORP SAA,12,12
1000008167,11300100,SAP SALVAU?A VERDE 4 X 12 UNID - DESCONT,N/A,ALICORP SAA,4,4
