COD_PROD,DESC_PROD,EAN_13,CATEGORIA_PROD,FAMILIA_PROD,MARCA_PROD,SEGMENTO_PROD,UND_X_CAJA,PESO_X_UND,PRESENTACION_PROD,ESTADO_PROD
8406115,DETER. OPAL ADVANCE 150GR 60BOL,7750243053525,Detergentes,Opal Advance,Opal,Core,60,0.15,150g,O
8406116,DETER. OPAL ADVANCE 350GR 30BOL,7750243053532,Detergentes,Opal Advance,Opal,Core,30,0.35,150g,O
8406117,DETER. OPAL ADVANCE 500GR 24BOL,7750243053549,Detergentes,Opal Advance,Opal,Core,24,0.5,450g,O
8406118,DETER. OPAL ULTRA 150GR 60BOL,7750243053556,Detergentes,Opal Ultra,Opal,Core,60,0.15,140g,O
8406119,DETER. OPAL ULTRA 350GR 30BOL,7750243053563,Detergentes,Opal Ultra,Opal,Core,30,0.35,330g,O
8406120,DETER. OPAL ULTRA 500GR 24BOL,7750243053570,Detergentes,Opal Ultra,Opal,Core,24,0.5,450g,O
8406121,DETER. OPAL ULTRA C/QMANCHAS 350GR 30BOL,7750243053587,Detergentes,Opal 2en1,Opal,Core,30,0.35,330g,O
8406122,DETER. OPAL ULTRA C/QMANCHAS 500GR 24BOL,7750243053594,Detergentes,Opal 2en1,Opal,Core,24,0.5,500g,O
8406123,DETER. OPAL ADVANCE 800GR 15BOL,7750243053600,Detergentes,Opal Advance,Opal,Core,15,0.8,750g,O
8406124,DETER. OPAL ULTRA 800GR 15BOL,7750243053617,Detergentes,Opal Ultra,Opal,Core,15,0.8,750g,O
8406125,DETER. OPAL ULTRA C/QMANCHAS 800GR 15BOL,7750243053624,Detergentes,Opal 2en1,Opal,Core,15,0.8,780g,O
8406126,DETER. OPAL SPORT 150GR 60BOL,7750243054492,Detergentes,Opal Sports,Opal,Core,60,0.15,150g,O
8406127,DETER. OPAL SPORT 350GR 30BOL,7750243054508,Detergentes,Opal Sports,Opal,Core,30,0.35,350g,O
8406128,DETER. OPAL SPORT 500GR 24BOL,7750243054515,Detergentes,Opal Sports,Opal,Core,24,0.5,500g,O
8406129,DETER. OPAL SPORT 800GR 15BOL,7750243054522,Detergentes,Opal Sports,Opal,Core,15,0.8,780g,O
8406130,DETER. OPAL SPORT 2.6KG 7BOL,7750243054539,Detergentes,Opal Sports,Opal,Core,7,2.6,2.6kg,O
8406131,DETER. OPAL ULTRA 5KG 3BOL,7750243054713,Detergentes,Opal Ultra,Opal,Core,3,5.0,5kg,O
8406132,DETER. OPAL ULTRA 9KG 1BOL,7750243055277,Detergentes,Opal Ultra,Opal,Core,1,9.0,9kg,O
8406133,DETER. OPAL SPORT 4.5KG 4BOL,7750243055291,Detergentes,Opal Sports,Opal,Core,4,4.5,4.5kg,O
8406135,DETER. OPAL ULTRA 850GR 15BOL,7750243055543,Detergentes,Opal Ultra,Opal,Core,15,0.85,750g,O
8406136,DETER. OPAL ULTRA 150GR 60BOL,7750243056267,Detergentes,Opal Ultra,Opal,Core,60,0.15,140g,O
8406137,DETER. OPAL ULTRA 350GR 30BOL,7750243056274,Detergentes,Opal Ultra,Opal,Core,30,0.35,330g,O
8406138,DETER. OPAL ULTRA 500GR 24BOL,7750243056281,Detergentes,Opal Ultra,Opal,Core,24,0.5,450g,O
8406139,DETER. OPAL ULTRA 780GR 15BOL,7750243056298,Detergentes,Opal Ultra,Opal,Core,15,0.78,780g,O
8406142,DET.OPAL ULTRA 4.5KG.4BOL,7750243056328,Detergentes,Opal Ultra,Opal,Core,4,4.5,4.2kg,O
8406146,DETER. OPAL ULTRA 430GR.24BOL,7750243080637,Detergentes,Opal Ultra,Opal,Core,24,0.43,430g,Z1
8406147,DETER. OPAL ULTRA  320GR.30BOL,7750243080644,Detergentes,Opal Ultra,Opal,Core,30,0.32,320g,Z1
8406149,DETER. OPAL ADVANCE 780GR 15BOL,7750243056397,Detergentes,Opal Advance,Opal,Core,15,0.78,780g,O
8406154,DET.OPAL ULTRA C/QUITAMA 780GR.15BOL,7750243056441,Detergentes,Opal 2en1,Opal,Core,15,0.78,780g,O
8406158,DET.OPAL SPORT 350GR.30BOL,7750243056489,Detergentes,Opal Sports,Opal,Core,30,0.35,350g,O
8406159,DET.OPAL SPORT 500GR.24BOL,7750243056496,Detergentes,Opal Sports,Opal,Core,24,0.5,500g,O
8406160,DET.OPAL SPORTS 780GR.15BOL,7750243056502,Detergentes,Opal Sports,Opal,Core,15,0.78,780g,O
8406161,DET.OPAL SPORT 2.6KG.7BOL,7750243056519,Detergentes,Opal Sports,Opal,Core,7,2.6,2.6kg,O
8406162,DET.OPAL SPORT 4.5KG.4BOL,7750243056526,Detergentes,Opal Sports,Opal,Core,4,4.5,4.5kg,O
8406163,DETER. OPAL LIQUIDO SPORTS 940ML,7750243057486,Detergentes,Opal Sports,Opal,Core,12,0.996,940mL,O
8406164,DETER. OPAL LIQUIDO SPORTS 1900 ML,7750243057493,Detergentes,Opal Sports,Opal,Core,6,2.014,1.9L,EA
8406165,DETER. OPAL LIQ. SPORTS 80ML 6SCH 24TIR,7750243058070,Detergentes,Opal Sports,Opal,Core,24,0.509,80mL,O
8406166,DETER. OPAL ANTIBACTERIAL 150GR.60BOL,7750243062107,Detergentes,Opal Antibacterial,Opal,Core,60,0.15,150g,O
8406167,DETER. OPAL ANTIBACTERIAL 330GR.30BOL,7750243062114,Detergentes,Opal Antibacterial,Opal,Core,30,0.33,330g,Z6
8406168,DETER. OPAL ANTIBACTERIAL 480GR.24BOL,7750243062121,Detergentes,Opal Antibacterial,Opal,Core,24,0.48,450g,O
8406169,DETER. OPAL ANTIBACTERIAL 780GR.15BOL,7750243062138,Detergentes,Opal Antibacterial,Opal,Core,15,0.78,750g,O
8406170,DETER. OPAL ANTIBACTERIAL 2.6KG.7BOL,7750243062145,Detergentes,Opal Antibacterial,Opal,Core,7,2.6,2.4kg,O
8406171,DETER. OPAL ANTIBACTERIAL 4.5KG.4BOL,7750243062152,Detergentes,Opal Antibacterial,Opal,Core,4,4.5,4kg,O
8406173,DETER. OPAL ULTRA C/QUITAMA 330GR.30BOL,7750243062404,Detergentes,Opal 2en1,Opal,Core,30,0.33,330g,O
8406174,DETER. OPAL ULTRA C/QUITAMA 480GR.24BOL,7750243062411,Detergentes,Opal 2en1,Opal,Core,24,0.48,480g,O
8406175,DETER. OPAL ADVANCE 330GR.30BOL,7750243062428,Detergentes,Opal Advance,Opal,Core,30,0.33,150g,O
8406176,DETER. OPAL ADVANCE 480GR.24BOL,7750243062435,Detergentes,Opal Advance,Opal,Core,24,0.48,450g,O
8406178,DETER. OPAL SPORT 480GR.24BOL,7750243062459,Detergentes,Opal Sports,Opal,Core,24,0.48,500g,O
8406179,DETER. OPAL ULTRA FLORAL 280GR.35BOL,7750243063739,Detergentes,Opal Ultra,Opal,Core,35,0.28,280g,O
8406187,DET. OPAL ULTRA FLORAL 140GR.60BOL,7750243068550,Detergentes,Opal Ultra,Opal,Core,60,0.14,140g,O
8406188,DET. OPAL ADVANCE 450GR.24BOL,7750243068567,Detergentes,Opal Advance,Opal,Core,24,0.45,450g,EA
8406189,DET. OPAL ADVANCE 750GR.15BOL,7750243068574,Detergentes,Opal Advance,Opal,Core,15,0.75,750g,EA
8406190,DET. OPAL ADVANCE 2.4KG.6BOL,7750243068581,Detergentes,Opal Advance,Opal,Core,6,2.4,2.4kg,EA
8406191,DET. OPAL ADVANCE 4.2KG.4BOL,7750243068598,Detergentes,Opal Advance,Opal,Core,4,4.2,4.2kg,EA
8406192,DET. OPAL ULTRA FLORAL 2.4KG.6BOL,7750243069076,Detergentes,Opal Ultra,Opal,Core,6,2.4,2.4kg,Z6
8406193,DET. OPAL ULTRA FLORAL 4.2KG.4BOL,7750243069083,Detergentes,Opal Ultra,Opal,Core,4,4.2,4.2kg,0.0
8406194,DET.OPAL ULTRA FLORAL 750GR.15BOL,7750243069960,Detergentes,Opal Ultra,Opal,Core,15,0.75,750g,O
8406195,DET. OPAL ANTIPERCUDIDO 450GR.24BOL,7750243076906,Detergentes,Opal Advance,Opal,Core,24,0.45,450g,EA
8406196,DET. OPAL ANTIPERCUDIDO 750GR.15BOL,7750243076913,Detergentes,Opal Advance,Opal,Core,15,0.75,750g,EA
8406197,DET. OPAL ANTIPERCUDIDO 2.4KG.6BOL,7750243076920,Detergentes,Opal Advance,Opal,Core,6,2.4,2.4kg,O
8406198,DET. OPAL ANTIPERCUDIDO 140GR.60BOL,7750243076937,Detergentes,Opal Advance,Opal,Core,60,0.14,150g,EA
8406200,DET. OPAL ANTIPERCUDIDO 4.2KG 4BOL,7750243077033,Detergentes,Opal Advance,Opal,Core,4,4.2,4.2kg,O
8406202,DET. OPAL ULTRA FLORAL 4.0KG.4BOL,7750243078665,Detergentes,Opal Ultra,Opal,Core,4,4.0,4kg,Z6
8406203,DET.OPAL ANTIBACTERIAL PLUS 4.0KG.4BOL,7750243078672,Detergentes,Opal Antibacterial,Opal,Core,4,4.0,4kg,O
8406204,DET. OPAL ANTIPERCUDIDO 4.0KG 4BOL,7750243078689,Detergentes,Opal Advance,Opal,Core,4,4.0,4kg,0.0
8406205,DET. OPAL MANCHAS IMPOSIBLES 4.0KG.4BOL,7750243078696,Detergentes,Opal Manchas Imposib,Opal,Core,4,4.0,4kg,N
8406207,DET. OPAL ANTIPERCUDIDO 730GR.15BOL,7750243079181,Detergentes,Opal Advance,Opal,Core,15,0.75,730g,Z6
8406208,DET. OPAL ULTRA FLORAL 730GR.15BOL,7750243079198,Detergentes,Opal Ultra,Opal,Core,15,0.73,730g,Z6
8406209,DET. OPAL ANTIBACTERIAL PLUS 730GR.15BOL,7750243079204,Detergentes,Opal Antibacterial,Opal,Core,15,0.73,730g,N
8406210,DETER. OPAL ULTRA 430GR.24BOL,7750243079211,Detergentes,Opal Ultra,Opal,Core,24,0.43,430g,Z6
8406211,DET. OPAL ANTIBACTERIAL PLUS 430GR.24BOL,7750243079228,Detergentes,Opal Antibacterial,Opal,Core,24,0.43,430g,N
8406212,DETER. OPAL ULTRA 320GR.30BOL,7750243079235,Detergentes,Opal Ultra,Opal,Core,30,0.32,320g,0.0
8408010,DETER. TROME FLORAL 150GR 60BOL,7750243031806,Detergentes,Trome Clasico,Trome,Value,60,0.15,130g,O
8408012,DETER. TROME LIMON 150GR 60BOL,7750243033800,Detergentes,Trome Clasico,Trome,Value,60,0.15,130g,0.0
8408013,DETER. TROME BEBE 150GR 60BOL,7750243033817,Detergentes,Trome Clasico,Trome,Value,60,0.15,130g,0.0
8408014,DETER. TROME MULTIUSOS 150GR 60BOL,7750243051323,Detergentes,Trome Clasico,Trome,Value,60,0.15,150g,O
8408015,DETER. TROME FLORAL 320GR 32BOL,7750243051569,Detergentes,Trome Clasico,Trome,Value,32,0.32,320g,O
8408016,DETER. TROME BEBE 320GR 32BOL,7750243051576,Detergentes,Trome Clasico,Trome,Value,32,0.32,320g,O
8408017,DETER. TROME SMART FLORAL 150GR 60BOL,7750243054546,Detergentes,Trome Clasico,Trome,Value,60,0.15,150g,O
8408018,DETER. TROME SMART BEBE 150GR 60BOL,7750243054553,Detergentes,Trome Clasico,Trome,Value,60,0.15,150g,O
8408019,DETER. TROME SMART CITRICO 150GR 60BOL,7750243054560,Detergentes,Trome Clasico,Trome,Value,60,0.15,150g,O
8408021,DETER. TROME SMART FLORAL 320GR 32BOL,7750243054867,Detergentes,Trome Clasico,Trome,Value,32,0.32,320g,O
8408022,DETER. TROME SMART BEBE 320GR 32BOL,7750243054874,Detergentes,Trome Clasico,Trome,Value,32,0.32,320g,O
8408023,DETER. TROME SMART CITRICO 320GR 32BOL,7750243054881,Detergentes,Trome Clasico,Trome,Value,32,0.32,320g,O
8408030,DETER. TROME FLORAL SAN JUAN 150GR 60BOL,7750243057844,Detergentes,Trome Clasico,Trome,Value,60,0.15,150g,O
8408031,DETERGENTE TROME MULTIUSO 15KG,7750243062237,Detergentes,Trome Pro,Trome,AASS Limpieza,1,15.0,15kg,O
8408032,DETER. TROME FLORAL 150GR 60BOL,7750243068604,Detergentes,Trome Clasico,Trome,Value,60,0.13,150g,EA
8408033,DET. TROME BEBE 130GR.60BOL,7750243068611,Detergentes,Trome Clasico,Trome,Value,60,0.13,150g,EA
8408034,DET. TROME CITRICO 130GR.60BOL,7750243068628,Detergentes,Trome Clasico,Trome,Value,60,0.13,150g,EA
8408035,DET. TROME SAN JUAN 130GR.60BOL,7750243068635,Detergentes,Trome Clasico,Trome,Value,60,0.13,150g,O
8408036,DETERGENTE TROME MULTIUSO 13.5KG,7750243075077,Detergentes,Trome Profesional,Trome,AASS Limpieza,1,13.5,13.5kg,0.0
8408037,DET. TROME ENCANTO FLORAL 130GR 60BOL,7750243078382,Detergentes,Trome Clasico,Trome,Value,60,0.13,130g,0.0
8408038,DET. TROME FRESCO LIMÓN 130GR 60BOL,7750243078399,Detergentes,Trome Clasico,Trome,Value,60,0.13,130g,O
8408039,DET. TROME TERNURA FLORAL 130GR 60BOL,7750243078405,Detergentes,Trome Clasico,Trome,Value,60,0.13,130g,O
8408040,DET. TROME PRO 15KG,7750243078474,Detergentes,Trome Pro,Trome,AASS Limpieza,1,15.0,15kg,0.0
8408042,DET. TROME PRO PRIMAVERAL 15KG,7750243081214,Detergentes,Trome Pro,Trome,AASS Limpieza,1,15.0,15kg,O
8410002,DET.SAP.AMS BEBE 800GR.15UND,7751851018777,Detergentes,Sapolio Bebe,Sapolio,Core,15,0.8,800g,O
8410003,DET.SAP.AMS LIMON 800GR.15UND,7751851018753,Detergentes,Sapolio Clasico,Sapolio,Core,15,0.8,800g,O
8410005,DET.SAP.LIQ.F.FLORES DP1900ML.6UND,7751851022828,Detergentes,Sapolio Clasico,Sapolio,Core,6,1.96,1.9L,O
8410006,DET.SAP.LIQ.F.LIMÓN DP1900ML.6UND,7751851023047,Detergentes,Sapolio Clasico,Sapolio,Core,6,1.96,1.9L,O
8410007,DET.SAP.LIQ.S.TERNUR DP1900ML.6UND,7751851022835,Detergentes,Sapolio Bebe,Sapolio,Core,6,1.96,1.9L,O
8410015,DET.SAP.MATIC BEBE 800GR.15UND,7751851018791,Detergentes,Sapolio Detergente M,Sapolio,Core,15,0.8,800g,O
8410018,DET.SAP.CAPSU FERIA D.FLORES 24CAP.6UND,0.0,Detergentes,Sapolio Clasico,Sapolio,Core,6,0.63,24UND,O
8410019,DET.SAP.CAPS LAVNDA FRAN.TAPR 24CAP.6UND,7751851024686,Detergentes,Sapolio Clasico,Sapolio,Core,6,0.63,24UND,O
8410023,DET.SAPOLIO MATIC AMS BEBE 2KG.6UND,7751851025058,Detergentes,Sapolio Detergente M,Sapolio,Core,6,2.0,2kg,O
8410025,DET.SAP.AMS FLORAL C/ASA 4KG.4UND,7751851013970,Detergentes,Sapolio Clasico,Sapolio,Core,4,4.0,4kg,O
8410026,DET.SAPOLIO AMD BEBE C/ASA 6KG.2UND,7751851025270,Detergentes,Sapolio Bebe,Sapolio,Core,2,6.0,6kg,O
8410032,DET.SAP.AMS LIMON 2KG.6UND,7751851025355,Detergentes,Sapolio Clasico,Sapolio,Core,6,2.0,2kg,O
8410034,DET.SAP.AMS BEBE 2KG.6UND,7751851025379,Detergentes,Sapolio Bebe,Sapolio,Core,6,2.0,2kg,O
8410038,DET.SAP.MATIC 160GR.60UND,7751851013505,Detergentes,Sapolio Detergente M,Sapolio,Core,60,0.16,160g,O
8410042,DET.SAP.AS LIMON 450GR.20UND,7751851023054,Detergentes,Sapolio Clasico,Sapolio,Core,20,0.45,450g,O
8410049,SAPOLIO DETERG.MATIC LIMON  2200GR/6,0.0,Detergentes,Sapolio Detergente M,Sapolio,Core,6,2.2,2.2kg,O
8410060,SAPOLIO DETERG.C/BLANQUEADOR 160GRX60,0.0,Detergentes,Sapolio Blanqueador,Sapolio,Core,60,0.16,160g,O
8410064,SAP TRIO DET LIQ+SUAV+CUELLOS Y PUÑOS,7751851023436,Detergentes,Sapolio Clasico,Sapolio,Core,2,2.692,2L,O
8410067,SAPOLIO DETERG.AS C/ASA FLORAL 4KGX4,7751851013970,Detergentes,Sapolio Clasico,Sapolio,Core,4,4.0,4kg,O
8410071,SAPOLIO DETERG.BEBE 2000G X6,7751851025379,Detergentes,Sapolio Clasico,Sapolio,Core,6,2.0,2kg,O
8410074,SAPOLIO DET CAPS FERIA FLORES DP 5X12,0.0,Detergentes,Sapolio Clasico,Sapolio,Core,1,0.131,5UND,O
8410075,DETERGENTE PROFESIONAL SAPOLIO SACO 10KG,7750243060639,Detergentes,Sapolio Profesional,Sapolio,AASS Limpieza,1,10.0,10kg,O
8410076,DETER.PROFESIONAL SAPOLIO 200GR.45BOL,7750243061674,Detergentes,Sapolio Profesional,Sapolio,AASS Limpieza,45,0.2,200g,O
8410077,SAPOLIO DETERG.C/BLANQUEADOR 640GRX15,0.0,Detergentes,Sapolio Blanqueador,Sapolio,Core,1,0.64,640g,O
8410085,SAPOLIO DETERG.C/BLANQUEADOR 640GRX15,0.0,Detergentes,Sapolio Blanqueador,Sapolio,Core,1,0.64,640g,O
8410099,DETER.SAPO.ULT.CITRUS 450GR.20BOL EXP.,7750243061803,Detergentes,Sapolio Clasico,Sapolio,Core,20,0.45,450g,0.0
8410100,DETER.SAPO.ULT.FLORAL 450GR.20BOL EXP.,7750243061810,Detergentes,Sapolio Clasico,Sapolio,Core,20,0.45,450g,0.0
8410101,DETER.SAPOL.ULTR.BEBÉ 450GR.20BOL EXP.,7750243061834,Detergentes,Sapolio Bebe,Sapolio,Core,20,0.45,450g,0.0
8410121,DETER. SAPOLIO LIMON 450GR 20BOL,7751851023054,Detergentes,Sapolio Clasico,Sapolio,Core,20,0.45,450g,O
8410122,DETER. SAPOLIO LIMON 800GR 15BOL,0.0,Detergentes,Sapolio Clasico,Sapolio,Core,15,0.8,800g,O
8410127,DETER. SAPOLIO FLORAL 150GR 60BOL,7751851023023,Detergentes,Sapolio Clasico,Sapolio,Core,60,0.15,150g,O
8410129,DETER. SAPOLIO FLORAL 750GR 15BOL,7750243070232,Detergentes,Sapolio Clasico,Sapolio,Core,15,0.75,750g,EA
8410134,DETER. SAPOLIO BEBE 150GR 60BOL,7751851023030,Detergentes,Sapolio Bebe,Sapolio,Core,60,0.15,150g,O
8410136,DETER. SAPOLIO BEBE 750GR 15BOL,7750243070249,Detergentes,Sapolio Bebe,Sapolio,Core,15,0.75,750g,O
8410145,DETER.SAPOLIO 14KG,7750243065870,Detergentes,Sapolio Maximo Poder,Sapolio,AASS Limpieza,1,14.0,14kg,O
8410146,DETER.SAPOLIO LIMON 140GR 60UND,7750243065849,Detergentes,Sapolio Clasico,Sapolio,Core,60,0.14,140g,O
8410147,DETER.SAPOLIO FLORAL 140GR 60UND,7750243065856,Detergentes,Sapolio Clasico,Sapolio,Core,60,0.14,140g,0.0
8410148,DETER.SAPOLIO BEBE 140GR 60UND,7750243065863,Detergentes,Sapolio Bebe,Sapolio,Core,60,0.14,140g,0.0
8410170,DETER. SAPOLIO LIMON 750GR 15BOL,7750243070423,Detergentes,Sapolio Clasico,Sapolio,Core,15,0.75,750g,O
8410189,DET. PRO. SAPOLIO 140GR.12BOL,7750243072731,Detergentes,Sapolio Profesional,Sapolio,AASS Limpieza,12,0.14,1.68kg,EA
8410190,DETER.SAPOLIO 13.5KG,7750243073615,Detergentes,Sapolio Maximo Poder,Sapolio,AASS Limpieza,1,13.5,13.5kg,0.0
8410191,DETERGENTE PROFESIONAL SAPOLIO SACO 9KG.,7750243074759,Detergentes,Sapolio Profesional,Sapolio,AASS Limpieza,1,9.0,9kg,O
8410192,DET. PRO SAPOLIO 140GR PACK 12BOL.,7750243076449,Detergentes,Sapolio Profesional,Sapolio,AASS Limpieza,1,1.68,1.68kg,0.0
8412000,DET.PAT. LIMON 40GR.120UND,7751851703970,Detergentes,Patito Clasico,Patito,Value,120,0.04,40g,O
8412001,DET.PAT.BOLSON BEBE 450GR.20UND,7751851020640,Detergentes,Patito Bebe,Patito,Value,20,0.45,450g,O
8412002,DET.PAT.LIQ.FLORAL 1000ML.UND,7751851022972,Detergentes,Patito Clasico,Patito,Value,12,1.04,1L,O
8412003,DET.PAT.LIQ.LIMON 1000ML.UND,7751851022958,Detergentes,Patito Clasico,Patito,Value,12,1.04,1L,O
8412006,DET.PAT.AMS LIMÓN 450GR.20UND,7751851020626,Detergentes,Patito Clasico,Patito,Value,20,0.45,450g,O
8412007,DET.PAT.AMS BEBE 450GR.20UND,7751851020640,Detergentes,Patito Bebe,Patito,Value,20,0.45,450g,O
8412009,DET.PAT.BEBE 300G.30UND,7751851020633,Detergentes,Patito Bebe,Patito,Value,30,0.3,300g,O
8412010,DET.PAT.LIMON 450GR.20UND,7751851020626,Detergentes,Patito Clasico,Patito,Value,20,0.45,450g,O
8412011,DET.PAT.BEBE 640GR.15UND,7751851008754,Detergentes,Patito Bebe,Patito,Value,15,0.64,640g,0.0
8412015,PATITO DET. LIQUIDO LIMON 2000ML X6,7751851022965,Detergentes,Patito Clasico,Patito,Value,6,2.076,2L,O
8412016,PATITO DET. LIQUIDO BEBE 1000ML X12,0.0,Detergentes,Patito Bebe,Patito,Value,12,1.038,1L,O
8412018,PATITO DETERG.AMS BEBE 1600GRX6,7751851012706,Detergentes,Patito Bebe,Patito,Value,6,1.6,1.6kg,O
8412019,PATITO DETERGENTE LIMON 40GR X 200**,27751851703974,Detergentes,Patito Clasico,Patito,Value,200,0.04,40g,O
8412020,DET.PATITO LIMON 140GR.60UND.XPQT,7751851031851,Detergentes,Patito Clasico,Patito,Value,60,0.14,140g,Z6
8412021,DET.PATITO FLORAL 140GR.60UND x PQT,7751851031868,Detergentes,Patito Clasico,Patito,Value,60,0.14,140g,Z6
8412022,DET.PATITO BEBE 140GR.60UND X PQT,7751851031875,Detergentes,Patito Bebe,Patito,Value,60,0.14,140g,Z6
8412024,DETER.PATITO LIMON 2KG.6BOL,7750243061025,Detergentes,Patito Clasico,Patito,Value,6,2.0,2kg,O
8412025,DETER.PATITO LIMON 4KG.4BOL,7750243061032,Detergentes,Patito Clasico,Patito,Value,4,4.0,4kg,O
8412026,DETER.PATITO LIMON 5.5KG.2BOL,7750243061049,Detergentes,Patito Clasico,Patito,Value,2,5.5,5.5kg,0.0
8412028,DETER.PATITO FLORAL 4KG.4BOL,7750243061063,Detergentes,Patito Clasico,Patito,Value,4,4.0,4kg,O
8412029,DETER.PATITO FLORAL 5.5KG.2BOL,7750243061070,Detergentes,Patito Clasico,Patito,Value,2,5.5,5.5kg,O
8412030,DETER.PATITO BEBE 2KG.6BOL,7750243061087,Detergentes,Patito Clasico,Patito,Value,6,2.0,2kg,O
8412034,DETER. PATITO FLORAL 150GR 60UND EXP.,7750243063524,Detergentes,Patito Clasico,Patito,Value,60,0.15,150g,O
8414003,DET. KLINTEX QUITAFORT 15KG,7750243071598,Detergentes,Klintex Quitafort,Klintex,AASS Limpieza,1,15.0,15kg,O
8414004,DET. KLINTEX QUITAPRO 15KG,7750243067324,Detergentes,Klintex Quitapro,Klintex,AASS Limpieza,1,15.0,15kg,O
8414005,DET. KLINTEX FIBROTEX 15KG,7750243067331,Detergentes,Klintex Fibrotex,Klintex,AASS Limpieza,1,15.0,15kg,O
8414009,DET.PAT.LIMON 1600GR.6UND PE,7750243071710,Detergentes,Patito Clasico,Patito,Value,6,1.6,1.6kg,O
8414010,DET.PAT.BEBE 1600GR.6UND PE,7750243071727,Detergentes,Patito Bebe,Patito,Value,6,1.6,1.6kg,Z6
8414011,DET.PAT.LIMON 640GR.15UND PE,7750243071734,Detergentes,Patito Clasico,Patito,Value,15,0.64,640g,EA
8414012,DET.PAT.BEBE 640GR.15UND PE,7750243071741,Detergentes,Patito Bebe,Patito,Value,15,0.64,640g,O
8414013,DETER.PATITO LIMON 4KG.4BOL PE,7750243071888,Detergentes,Patito Clasico,Patito,Value,4,4.0,4kg,O
8414014,DETER.PATITO FLORAL 4KG.4BOL PE,7750243071895,Detergentes,Patito Clasico,Patito,Value,4,4.0,4kg,Z6
8414015,DETER.PATITO LIMON 5.5KG.2BOL PE,7750243071901,Detergentes,Patito Clasico,Patito,Value,2,5.5,5.5kg,Z6
8414016,DETER.PATITO FLORAL 5.5KG.2BOL PE,7750243071918,Detergentes,Patito Clasico,Patito,Value,2,5.5,5.5kg,Z6
8414017,DET. KLINTEX QUITAFORT 14KG,7750243072373,Detergentes,Klintex Quitafort,Klintex,AASS Limpieza,1,14.0,14kg,0.0
8414018,DET. KLINTEX QUITAPRO 14KG.,7750243072380,Detergentes,Klintex Quitapro,Klintex,AASS Limpieza,1,14.0,14kg,0.0
8414023,DET. LÍQ. KLINTEX QUITAPRO 5GL,7750243073486,Detergentes,Klintex Quitapro,Klintex,AASS Limpieza,1,19.35,5gal,0.0
8414029,DET. PATITO LIMÓN 1KG.12BOL,7750243076982,Detergentes,Patito Clasico,Patito,Value,12,1.0,1kg,Z6
8600036,JABON. BOLIV PER.BLA.FLORAL 240G 48BRR,0.0,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,48,0.24,190g,O
8600037,JABON. BOLIV PER.BLA.LIMON 240G 48BRR,0.0,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,48,0.24,190g,O
8600041,JABON. BOLIV ANTIBAC. 240G 48BRR,0.0,Jabones de Lavar,Bolivar Antibacteria,Bolivar,Core,48,0.24,240g,O
8600042,JABON. BOLIV ANTIBAC. 2BRR 240G 24PQT,0.0,Jabones de Lavar,Bolivar Antibacteria,Bolivar,Core,24,0.48,240g,O
8600044,JABON. BOLIV ANTIBAC. BO 220G 48BRR,7750243042895,Jabones de Lavar,Bolivar Antibacteria,Bolivar,Core,48,0.22,220g,O
8600046,JABON. BOLIV PER.BLA.FLOR 230G 48BRR,0.0,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,48,0.23,190g,O
8600047,JABON. BOLIV PER.BLA.LIM 230G 48BRR,0.0,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,48,0.23,190g,O
8600048,JABON. BOLIV PER.BLA.BEBE 230G 48BRR,0.0,Jabones de Lavar,Bolivar Bebe,Bolivar,Core,48,0.23,190g,O
8600049,JABON. BOLIV PER.BLA.FLO 2BRR 230G 24PQT,0.0,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,24,0.46,380g,O
8600050,JABON. BOLIV PER.BLA.LIM 2BRR 230G 24PQT,0.0,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,24,0.46,380g,O
8600051,JABON. BOLIV ANTIBAC. 230G 48BRR,0.0,Jabones de Lavar,Bolivar Antibacteria,Bolivar,Core,48,0.23,190g,O
8600053,JABON. BOLIV PER.PROT.FLO BO 220G 48BRR,7750243048507,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,48,0.22,220g,O
8600059,JABON. BOLIV ANTIBAC. BO 220G 48BRR,7750243048538,Jabones de Lavar,Bolivar Antibacteria,Bolivar,Core,48,0.22,220g,O
8600060,JABON. BOLIV BEBE BO 220G 48BRR,7750243048545,Jabones de Lavar,Bolivar Bebe,Bolivar,Core,48,0.22,220g,O
8600061,JABON. BOLIV PER.BLA.FLOR 230G 48BRR,7750243049429,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,48,0.23,190g,O
8600062,JABON. BOLIV PER.BLA.LIM 230G 48BRR,7750243049436,Jabones de Lavar,Bolivar Clasico,Bolivar,Core,48,0.23,190g,O
8600063,JABON. BOLIV ANTIBAC. 230G 48BRR,7750243049443,Jabones de Lavar,Bolivar Antibacteria,Bolivar,Core,48,0.23,190g,O
8600064,JABON. BOLIV ANTIBAC. 2BRR 230G 24PQT,7750243049450,Jabones de Lavar,Bolivar Antibacteria,Bolivar,Core,24,0.46,380g,O
